product_id,brand_class,colour,gender,type,price_pack
1,middle,beige,men,sweater,36.19
2,middle,beige,men,sweater,45.4
3,middle,beige,men,sweater,49.94
4,middle,beige,men,sweatshirt,62.44
5,middle,brown,men,sweater,62.44
6,middle,red,men,sweater,62.44
7,high,yellow,women,top,25.0
8,high,yellow,women,dress,30.0
9,high,yellow,women,dress,38.0
10,high,yellow,women,dress,39.25
11,high,yellow,women,dress,64.0
12,high,yellow,women,dress,111.5
13,high,blue,women,tshirt,12.5
14,high,blue,women,dress,26.0
15,high,blue,women,dress,26.25
16,high,blue,women,dress,26.5
17,high,blue,women,top,35.5
18,high,blue,women,dress,38.0
19,high,blue,women,dress,42.0
20,high,blue,women,dress,43.5
21,high,blue,women,dress,48.0
22,high,blue,women,dress,52.5
23,high,blue,women,dress,52.5
24,high,blue,women,dress,52.5
25,high,blue,women,dress,55.0
26,high,blue,women,dress,55.0
27,high,blue,women,dress,60.5
28,high,blue,women,dress,66.0
29,high,blue,women,dress,71.5
30,high,blue,women,dress,118.5
31,high,beige,women,top,11.0
32,high,beige,women,tshirt,13.5
33,high,beige,women,top,22.5
34,high,beige,women,tshirt,23.0
35,high,beige,women,dress,32.0
36,high,beige,women,top,39.0
37,high,beige,women,dress,45.0
38,high,beige,women,dress,49.0
39,high,beige,women,dress,53.89
40,high,beige,women,dress,56.5
41,high,beige,women,dress,59.0
42,high,beige,women,dress,59.0
43,high,beige,women,dress,66.0
44,high,beige,women,dress,71.5
45,high,beige,women,dress,93.5
46,high,beige,women,dress,93.5
47,high,beige,women,dress,111.5
48,high,white,women,tshirt,12.5
49,high,white,women,tshirt,14.0
50,high,white,women,top,19.5
51,high,white,women,tshirt,29.0
52,high,white,women,tshirt,29.0
53,high,white,women,top,35.5
54,high,white,women,dress,48.0
55,high,white,women,top,49.0
56,high,white,women,dress,57.0
57,high,white,women,dress,71.5
58,high,white,women,dress,76.5
59,high,gray,women,dress,60.5
60,high,brown,women,tshirt,14.0
61,high,brown,women,dress,27.0
62,high,brown,women,dress,49.5
63,high,brown,women,dress,52.25
64,high,brown,women,dress,70.0
65,high,purple,women,top,27.0
66,high,purple,women,top,31.0
67,high,purple,women,dress,45.0
68,high,purple,women,dress,77.0
69,high,multicolor,women,top,18.0
70,high,multicolor,women,dress,34.0
71,high,multicolor,women,dress,36.5
72,high,multicolor,women,dress,41.25
73,high,multicolor,women,top,44.5
74,high,multicolor,women,dress,49.5
75,high,multicolor,women,dress,54.0
76,high,multicolor,women,dress,66.0
77,high,multicolor,women,dress,66.0
78,high,multicolor,women,dress,78.5
79,high,multicolor,women,dress,151.5
80,high,orange,women,tshirt,19.0
81,high,orange,women,top,27.0
82,high,orange,women,dress,43.5
83,high,orange,women,dress,54.59
84,high,orange,women,dress,90.5
85,high,black,women,tshirt,12.5
86,high,black,women,top,16.0
87,high,black,women,tshirt,16.5
88,high,black,women,top,19.5
89,high,black,women,top,24.0
90,high,black,women,dress,26.0
91,high,black,women,top,27.5
92,high,black,women,top,31.0
93,high,black,women,dress,34.0
94,high,black,women,dress,35.0
95,high,black,women,dress,35.05
96,high,black,women,top,35.5
97,high,black,women,top,36.5
98,high,black,women,dress,36.5
99,high,black,women,top,41.5
100,high,black,women,dress,41.5
101,high,black,women,dress,41.5
102,high,black,women,top,45.0
103,high,black,women,dress,48.0
104,high,black,women,dress,52.5
105,high,black,women,dress,52.5
106,high,black,women,top,54.0
107,high,black,women,dress,57.0
108,high,black,women,dress,64.0
109,high,black,women,top,64.0
110,high,black,women,top,65.5
111,high,black,women,dress,66.0
112,high,black,women,dress,70.0
113,high,black,women,dress,71.5
114,high,black,women,dress,73.5
115,high,red,women,dress,25.59
116,high,red,women,dress,32.5
117,high,red,women,dress,41.5
118,high,red,women,dress,52.5
119,high,red,women,dress,90.5
120,high,red,women,dress,90.5
121,high,pink,women,top,26.0
122,high,pink,women,dress,29.99
123,high,pink,women,dress,52.5
124,high,pink,women,dress,54.0
125,high,pink,women,dress,63.5
126,high,green,women,tshirt,14.0
127,high,green,women,top,26.0
128,high,green,women,dress,34.5
129,high,green,women,dress,41.5
130,high,green,women,dress,41.5
131,high,green,women,top,42.0
132,high,green,women,dress,45.0
133,high,green,women,dress,45.0
134,high,green,women,dress,52.5
135,high,green,women,dress,59.0
136,high,green,women,dress,64.0
137,high,green,women,dress,66.0
138,middle,beige,men,sweatshirt,69.0
139,middle,beige,men,sweatshirt,71.01
140,middle,beige,men,sweatshirt,49.94
141,middle,beige,men,sweatshirt,56.19
142,middle,beige,men,sweatshirt,56.19
143,middle,red,women,tshirt,6.998
144,middle,pink,women,tshirt,6.998
145,middle,turquoise,women,tshirt,6.998
146,middle,beige,men,sweater,88.58
147,middle,brown,men,sweatshirt,90.53
148,middle,orange,men,sweatshirt,67.26
149,middle,beige,men,sweater,74.99
150,middle,beige,men,sweater,74.99
151,middle,orange,men,sweater,74.99
152,middle,pink,men,sweater,74.99
153,middle,red,men,sweatshirt,26.95
154,middle,red,women,tshirt,19.95
155,middle,pink,women,tshirt,19.95
156,middle,purple,women,shirt,16.99
157,middle,orange,women,shirt,16.99
158,middle,turquoise,women,tshirt,20.0
159,middle,turquoise,women,tshirt,18.0
160,middle,red,men,sweatshirt,27.99
161,middle,brown,men,tshirt,21.65
162,middle,orange,women,tshirt,11.17
163,middle,beige,women,top,20.5
164,middle,beige,women,dress,37.09
165,middle,beige,women,dress,41.5
166,middle,white,women,tshirt,28.0
167,middle,gold,women,top,36.0
168,middle,brown,women,dress,22.0
169,middle,orange,women,dress,20.5
170,middle,orange,women,dress,41.5
171,middle,black,women,dress,23.0
172,middle,black,women,dress,43.99
173,middle,green,women,dress,49.0
174,middle,beige,women,dress,40.0
175,middle,green,women,dress,43.0
176,middle,white,women,dress,40.0
177,middle,black,women,top,33.0
178,middle,white,men,sweatshirt,26.98
179,middle,pink,men,shirt,44.99
180,high,blue,women,dress,93.5
181,high,beige,men,tshirt,48.0
182,high,white,men,tshirt,39.5
183,high,white,men,tshirt,42.5
184,high,white,men,tshirt,48.0
185,high,gray,men,tshirt,42.5
186,high,gray,men,tshirt,42.5
187,high,brown,men,tshirt,44.5
188,high,black,men,tshirt,42.5
189,high,pink,men,tshirt,47.0
190,high,pink,women,dress,36.0
191,low,blue,women,shirt,19.99
192,low,blue,women,shirt,21.99
193,low,blue,women,shirt,24.99
194,low,blue,women,shirt,24.99
195,low,white,women,shirt,19.99
196,low,white,women,shirt,21.99
197,low,white,women,shirt,23.99
198,low,white,women,shirt,26.99
199,low,gold,women,shirt,24.99
200,low,gray,women,shirt,23.99
201,low,gray,women,shirt,24.99
202,low,beige,women,shirt,16.99
203,low,beige,women,shirt,19.99
204,low,beige,women,shirt,20.99
205,low,brown,women,shirt,24.99
206,low,brown,women,top,24.99
207,low,black,women,shirt,19.99
208,low,black,women,shirt,23.99
209,low,black,women,shirt,24.99
210,low,red,women,shirt,23.99
211,low,red,women,shirt,24.99
212,low,pink,women,shirt,19.99
213,low,green,women,shirt,19.99
214,low,green,women,shirt,20.99
215,low,green,women,shirt,21.99
216,low,green,women,shirt,24.99
217,low,blue,women,shirt,21.99
218,low,beige,women,shirt,25.99
219,low,white,women,shirt,21.99
220,low,gray,women,shirt,23.99
221,low,gray,women,shirt,23.99
222,low,gray,women,shirt,23.99
223,low,gray,women,shirt,23.99
224,low,brown,women,shirt,25.99
225,low,black,women,shirt,21.99
226,low,black,women,shirt,23.99
227,low,red,women,shirt,9.99
228,low,red,women,shirt,21.99
229,low,red,women,shirt,23.99
230,low,red,women,shirt,25.99
231,low,pink,women,shirt,23.99
232,low,pink,women,shirt,25.99
233,low,green,women,shirt,23.99
234,middle,gray,women,shirt,9.99
235,middle,brown,women,shirt,9.99
236,middle,gray,women,tshirt,33.99
237,middle,pink,men,sweater,21.89
238,middle,pink,men,sweatshirt,25.55
239,middle,red,women,shirt,36.09
240,middle,red,women,shirt,36.09
241,middle,yellow,women,shirt,25.22
242,middle,gold,women,shirt,25.22
243,middle,gold,women,shirt,7.23
244,middle,turquoise,men,sweater,33.84
245,middle,turquoise,men,sweater,33.98
246,middle,turquoise,women,shirt,6.58
247,middle,turquoise,women,shirt,8.43
248,middle,beige,men,tshirt,7.0
249,middle,gray,men,tshirt,8.5
250,middle,blue,women,dress,46.5
251,middle,blue,women,dress,47.5
252,middle,multicolor,women,top,27.0
253,middle,multicolor,women,dress,43.5
254,middle,multicolor,women,dress,46.5
255,middle,blue,men,sweater,37.99
256,middle,white,men,sweater,37.99
257,middle,gray,men,sweater,37.99
258,middle,brown,men,sweater,37.99
259,middle,black,men,sweater,37.99
260,middle,red,men,sweater,37.99
261,middle,green,men,sweater,37.99
262,middle,pink,women,shirt,13.95
263,middle,white,men,sweatshirt,26.99
264,middle,gray,men,sweatshirt,26.99
265,low,yellow,men,sweatshirt,13.58
266,low,yellow,men,sweatshirt,20.72
267,low,beige,men,sweatshirt,13.58
268,low,gold,men,sweatshirt,13.58
269,low,gold,men,tshirt,18.81
270,low,gold,men,sweatshirt,20.72
271,low,beige,men,sweatshirt,13.58
272,low,beige,men,sweatshirt,16.2
273,low,beige,men,sweatshirt,17.33
274,low,beige,men,sweatshirt,17.64
275,low,beige,men,sweatshirt,17.83
276,low,beige,men,tshirt,18.81
277,low,beige,men,sweatshirt,18.81
278,low,beige,men,sweatshirt,18.87
279,low,beige,men,sweater,19.8
280,low,beige,men,sweatshirt,20.72
281,low,beige,men,sweater,22.74
282,low,beige,men,sweater,22.94
283,low,beige,men,sweatshirt,23.06
284,low,beige,men,sweater,24.91
285,low,beige,men,sweater,26.22
286,low,beige,men,sweatshirt,31.45
287,low,purple,men,sweatshirt,13.58
288,low,purple,men,tshirt,18.81
289,low,purple,men,sweatshirt,20.72
290,low,orange,men,sweatshirt,13.58
291,low,orange,men,tshirt,18.81
292,low,orange,men,sweatshirt,20.72
293,low,pink,men,sweatshirt,13.58
294,low,pink,men,sweatshirt,20.72
295,low,turquoise,men,sweatshirt,13.58
296,low,turquoise,men,tshirt,18.81
297,low,turquoise,men,sweatshirt,20.72
298,middle,beige,men,sweatshirt,16.71
299,middle,beige,men,sweatshirt,17.64
300,middle,orange,men,sweatshirt,18.8
301,middle,turquoise,men,sweatshirt,18.8
302,middle,purple,men,sweater,33.99
303,high,yellow,men,sweatshirt,72.9
304,high,yellow,men,sweatshirt,92.7
305,high,beige,men,sweatshirt,75.0
306,high,beige,men,sweatshirt,85.9
307,high,beige,men,sweatshirt,85.97
308,high,beige,men,sweatshirt,95.0
309,high,white,men,sweatshirt,59.95
310,high,white,men,sweatshirt,69.9
311,high,white,men,sweatshirt,80.0
312,high,white,men,sweatshirt,80.0
313,high,white,men,sweatshirt,82.11
314,high,white,men,sweatshirt,83.62
315,high,white,men,sweatshirt,83.62
316,high,white,men,sweatshirt,94.19
317,high,white,women,tshirt,26.62
318,high,white,women,tshirt,26.62
319,high,gray,men,sweatshirt,59.9
320,high,gray,men,sweatshirt,75.0
321,high,gray,men,sweatshirt,80.0
322,high,gray,men,sweatshirt,116.47
323,high,beige,men,sweatshirt,86.53
324,high,brown,men,sweatshirt,75.0
325,high,purple,men,sweatshirt,60.0
326,high,purple,men,sweatshirt,70.0
327,high,purple,men,sweatshirt,70.0
328,high,purple,men,sweatshirt,70.0
329,high,purple,men,sweatshirt,70.0
330,high,purple,men,sweatshirt,79.0
331,high,orange,men,sweatshirt,60.0
332,high,orange,men,sweatshirt,74.9
333,high,orange,men,sweatshirt,75.0
334,high,black,men,sweatshirt,68.95
335,high,black,men,sweatshirt,80.0
336,high,black,men,sweatshirt,95.0
337,high,black,men,sweatshirt,108.18
338,high,red,men,sweatshirt,59.95
339,high,red,men,sweatshirt,83.99
340,high,pink,men,sweatshirt,56.95
341,high,pink,men,sweatshirt,70.0
342,high,pink,men,sweatshirt,77.99
343,high,pink,men,sweatshirt,78.76
344,high,pink,men,sweatshirt,82.0
345,high,pink,men,sweatshirt,85.97
346,high,pink,men,sweatshirt,92.81
347,high,pink,men,sweatshirt,96.54
348,high,turquoise,men,sweatshirt,60.0
349,high,turquoise,men,sweatshirt,70.0
350,high,turquoise,men,sweatshirt,76.69
351,high,turquoise,men,sweatshirt,85.97
352,high,green,men,sweatshirt,59.04
353,high,green,men,sweatshirt,60.0
354,high,green,men,sweatshirt,65.0
355,high,green,men,sweatshirt,81.86
356,high,green,men,sweatshirt,97.92
357,middle,blue,men,sweatshirt,36.99
358,middle,yellow,women,tshirt,14.99
359,middle,white,women,tshirt,14.99
360,middle,brown,men,sweatshirt,20.99
361,middle,purple,men,sweater,20.99
362,middle,orange,women,tshirt,14.99
363,middle,black,women,tshirt,14.99
364,middle,pink,women,tshirt,14.99
365,middle,beige,women,shirt,20.04
366,middle,beige,women,tshirt,29.0
367,middle,yellow,men,sweater,18.15
368,middle,beige,men,sweater,18.15
369,middle,white,men,sweater,18.15
370,middle,gold,men,sweater,18.15
371,middle,brown,men,sweater,18.15
372,middle,purple,men,sweater,18.15
373,middle,orange,men,sweater,18.15
374,middle,pink,men,sweater,18.15
375,middle,blue,women,tshirt,31.19
376,middle,blue,women,shirt,31.19
377,middle,white,women,shirt,29.99
378,middle,white,women,shirt,29.99
379,middle,white,women,shirt,29.99
380,middle,white,women,shirt,29.99
381,middle,white,women,shirt,29.99
382,middle,white,women,shirt,29.99
383,middle,white,women,shirt,29.99
384,middle,white,women,shirt,29.99
385,middle,white,women,shirt,29.99
386,middle,white,women,shirt,29.99
387,middle,white,women,shirt,29.99
388,middle,white,women,shirt,29.99
389,middle,white,women,shirt,29.99
390,middle,white,women,tshirt,29.99
391,middle,white,women,shirt,29.99
392,middle,white,women,shirt,29.99
393,middle,white,women,shirt,29.99
394,middle,white,women,shirt,29.99
395,middle,white,women,shirt,29.99
396,middle,white,women,shirt,29.99
397,middle,white,women,shirt,29.99
398,middle,white,women,shirt,29.99
399,middle,white,women,tshirt,31.19
400,middle,gray,women,tshirt,29.99
401,middle,gray,women,shirt,31.19
402,middle,gray,women,shirt,31.19
403,middle,gray,women,shirt,31.19
404,middle,gray,women,shirt,31.19
405,middle,gray,women,shirt,31.19
406,middle,gray,women,shirt,31.19
407,middle,gray,women,shirt,31.19
408,middle,gray,women,shirt,31.19
409,middle,gray,women,shirt,31.19
410,middle,gray,women,shirt,31.19
411,middle,gray,women,shirt,31.19
412,middle,gray,women,shirt,31.19
413,middle,gray,women,shirt,31.19
414,middle,gray,women,shirt,31.19
415,middle,gray,women,shirt,31.19
416,middle,gray,women,shirt,31.19
417,middle,gray,women,shirt,31.19
418,middle,gray,women,shirt,31.19
419,middle,gray,women,shirt,31.19
420,middle,gray,women,shirt,31.19
421,middle,gray,women,shirt,31.19
422,middle,gray,women,shirt,31.19
423,middle,gray,women,shirt,39.59
424,middle,brown,women,shirt,31.19
425,middle,brown,women,shirt,31.19
426,middle,brown,women,shirt,31.19
427,middle,brown,women,shirt,31.19
428,middle,brown,women,shirt,31.19
429,middle,brown,women,shirt,31.19
430,middle,brown,women,shirt,31.19
431,middle,brown,women,shirt,31.19
432,middle,brown,women,shirt,31.19
433,middle,brown,women,shirt,31.19
434,middle,brown,women,shirt,31.19
435,middle,brown,women,shirt,31.19
436,middle,brown,women,shirt,31.19
437,middle,brown,women,shirt,31.19
438,middle,brown,women,shirt,31.19
439,middle,brown,women,shirt,31.19
440,middle,brown,women,shirt,31.19
441,middle,brown,women,shirt,31.19
442,middle,brown,women,shirt,31.19
443,middle,brown,women,shirt,31.19
444,middle,brown,women,shirt,31.19
445,middle,brown,women,shirt,32.39
446,middle,brown,women,shirt,32.39
447,middle,purple,women,shirt,29.99
448,middle,purple,women,tshirt,31.19
449,middle,black,women,tshirt,29.99
450,middle,black,women,shirt,31.19
451,middle,black,women,shirt,31.19
452,middle,black,women,shirt,31.19
453,middle,black,women,shirt,31.19
454,middle,black,women,shirt,31.19
455,middle,black,women,shirt,31.19
456,middle,black,women,shirt,31.19
457,middle,black,women,shirt,31.19
458,middle,black,women,shirt,31.19
459,middle,black,women,shirt,31.19
460,middle,black,women,shirt,31.19
461,middle,black,women,shirt,31.19
462,middle,black,women,shirt,31.19
463,middle,black,women,shirt,31.19
464,middle,black,women,shirt,31.19
465,middle,black,women,shirt,31.19
466,middle,black,women,shirt,31.19
467,middle,black,women,shirt,31.19
468,middle,black,women,tshirt,31.19
469,middle,black,women,shirt,31.19
470,middle,black,women,shirt,31.19
471,middle,black,women,shirt,31.19
472,middle,black,women,shirt,31.19
473,middle,red,women,shirt,29.99
474,middle,red,women,tshirt,31.19
475,middle,pink,women,tshirt,23.99
476,middle,pink,women,shirt,29.99
477,middle,pink,women,shirt,29.99
478,middle,pink,women,shirt,29.99
479,middle,pink,women,shirt,29.99
480,middle,pink,women,shirt,29.99
481,middle,pink,women,shirt,29.99
482,middle,pink,women,shirt,29.99
483,middle,pink,women,shirt,29.99
484,middle,pink,women,shirt,29.99
485,middle,pink,women,shirt,29.99
486,middle,pink,women,shirt,29.99
487,middle,pink,women,shirt,29.99
488,middle,pink,women,shirt,29.99
489,middle,pink,women,shirt,29.99
490,middle,pink,women,shirt,29.99
491,middle,pink,women,shirt,29.99
492,middle,pink,women,shirt,29.99
493,middle,pink,women,shirt,29.99
494,middle,pink,women,shirt,29.99
495,middle,pink,women,shirt,29.99
496,middle,pink,women,shirt,29.99
497,middle,pink,women,shirt,29.99
498,middle,pink,women,tshirt,31.19
499,middle,turquoise,women,shirt,27.59
500,middle,green,women,tshirt,29.99
501,middle,green,women,tshirt,31.19
502,middle,green,women,shirt,31.19
503,middle,blue,men,sweatshirt,33.99
504,middle,black,men,sweatshirt,33.99
505,low,yellow,men,sweatshirt,16.18
506,low,beige,men,sweatshirt,16.18
507,low,gold,men,sweatshirt,16.18
508,low,gold,men,sweater,19.71
509,low,gold,men,sweatshirt,20.43
510,low,gold,men,sweatshirt,29.58
511,low,beige,men,sweatshirt,16.18
512,low,beige,men,sweatshirt,17.82
513,low,beige,men,sweatshirt,18.8
514,low,beige,men,tshirt,18.8
515,low,beige,men,sweatshirt,20.43
516,low,beige,men,sweater,21.51
517,low,beige,men,sweatshirt,23.04
518,low,beige,men,sweatshirt,24.88
519,low,beige,men,sweater,26.19
520,low,beige,men,tshirt,26.84
521,low,beige,men,sweatshirt,31.42
522,low,purple,men,sweatshirt,16.18
523,low,purple,men,sweatshirt,20.43
524,low,purple,men,sweater,21.51
525,low,purple,men,sweatshirt,24.88
526,low,orange,men,sweatshirt,16.18
527,low,orange,men,sweatshirt,20.43
528,low,orange,men,sweater,21.51
529,low,orange,men,sweatshirt,29.58
530,low,pink,men,sweatshirt,16.18
531,low,turquoise,men,sweatshirt,16.18
532,low,turquoise,men,sweatshirt,20.43
533,low,turquoise,men,sweater,21.51
534,low,turquoise,men,sweatshirt,24.88
535,middle,pink,men,sweatshirt,49.99
536,middle,white,men,sweatshirt,41.82
537,middle,red,men,sweatshirt,43.25
538,middle,red,men,sweatshirt,53.34
539,middle,pink,men,sweatshirt,43.34
540,middle,green,men,sweatshirt,53.43
541,middle,white,men,sweatshirt,25.88
542,middle,gray,men,sweatshirt,25.88
543,middle,black,men,sweatshirt,25.88
544,middle,white,men,sweatshirt,35.99
545,middle,blue,women,tshirt,11.38
546,middle,pink,women,tshirt,31.57
547,middle,gold,women,tshirt,16.79
548,middle,beige,women,shirt,14.39
549,middle,beige,women,shirt,16.39
550,middle,purple,men,top,32.99
551,middle,white,men,sweatshirt,89.95
552,middle,beige,men,sweatshirt,20.62
553,low,yellow,women,tshirt,10.46
554,low,blue,men,sweatshirt,9.13
555,low,blue,men,sweatshirt,13.7
556,low,blue,women,tshirt,3.2
557,low,blue,women,tshirt,3.2
558,low,blue,women,tshirt,7.95
559,low,white,men,sweatshirt,9.13
560,low,white,men,sweatshirt,13.7
561,low,white,women,tshirt,5.95
562,low,white,women,tshirt,13.71
563,low,orange,men,sweatshirt,16.65
564,low,black,men,sweatshirt,9.13
565,low,red,men,sweatshirt,9.13
566,low,red,men,sweatshirt,13.7
567,low,pink,women,tshirt,4.35
568,low,pink,women,tshirt,4.95
569,low,pink,women,tshirt,8.32
570,low,pink,women,tshirt,14.52
571,low,turquoise,women,tshirt,4.35
572,low,green,men,sweatshirt,9.13
573,low,green,women,tshirt,10.46
574,middle,blue,women,shirt,18.99
575,middle,beige,women,shirt,18.99
576,middle,white,women,shirt,18.99
577,middle,brown,women,shirt,18.99
578,middle,purple,women,shirt,16.49
579,middle,orange,women,shirt,16.49
580,middle,black,women,shirt,26.24
581,middle,red,women,shirt,26.24
582,middle,green,women,shirt,26.24
583,low,blue,women,tshirt,9.5
584,low,blue,women,tshirt,13.5
585,low,blue,women,tshirt,17.0
586,low,blue,women,top,18.0
587,low,blue,women,tshirt,19.5
588,low,blue,women,top,20.0
589,low,blue,women,top,22.5
590,low,beige,women,tshirt,16.0
591,low,beige,women,top,17.0
592,low,beige,women,tshirt,19.5
593,low,beige,women,top,26.0
594,low,white,women,tshirt,13.0
595,low,white,women,tshirt,13.0
596,low,white,women,tshirt,14.0
597,low,white,women,tshirt,14.0
598,low,white,women,tshirt,16.0
599,low,white,women,tshirt,17.0
600,low,white,women,tshirt,21.0
601,low,white,women,dress,25.0
602,low,gray,men,tshirt,11.0
603,low,gray,women,tshirt,10.5
604,low,gray,women,tshirt,11.0
605,low,gray,women,tshirt,13.0
606,low,gray,women,top,16.0
607,low,gray,women,top,18.0
608,low,gray,women,top,19.0
609,low,brown,men,tshirt,12.0
610,low,brown,women,top,13.0
611,low,brown,women,tshirt,16.0
612,low,brown,women,top,24.0
613,low,purple,women,tshirt,13.0
614,low,purple,women,tshirt,13.0
615,low,purple,women,tshirt,13.74
616,low,purple,women,top,19.5
617,low,purple,women,top,19.5
618,low,purple,women,sweatshirt,20.5
619,low,purple,women,sweatshirt,22.0
620,low,multicolor,women,top,17.49
621,low,multicolor,women,top,21.0
622,low,orange,women,top,15.0
623,low,black,men,tshirt,15.0
624,low,black,women,top,6.5
625,low,black,women,tshirt,9.0
626,low,black,women,tshirt,13.0
627,low,black,women,top,13.0
628,low,black,women,top,15.0
629,low,black,women,tshirt,15.0
630,low,black,women,tshirt,15.5
631,low,black,women,tshirt,16.0
632,low,black,women,top,17.5
633,low,black,women,top,18.5
634,low,black,women,top,20.5
635,low,black,women,top,21.0
636,low,pink,women,top,13.0
637,low,green,women,tshirt,15.0
638,low,green,women,tshirt,15.0
639,low,green,women,tshirt,16.09
640,low,green,women,tshirt,16.49
641,low,green,women,top,16.5
642,low,green,women,top,19.5
643,low,green,women,top,21.5
644,low,yellow,women,dress,34.5
645,low,blue,women,dress,17.49
646,low,blue,women,dress,20.0
647,low,blue,women,dress,20.0
648,low,blue,women,dress,23.5
649,low,blue,women,dress,23.5
650,low,blue,women,dress,24.0
651,low,blue,women,dress,24.5
652,low,blue,women,dress,29.5
653,low,blue,women,dress,30.5
654,low,blue,women,dress,32.5
655,low,blue,women,dress,33.0
656,low,beige,women,tshirt,6.0
657,low,beige,women,tshirt,7.49
658,low,beige,women,dress,13.5
659,low,beige,women,tshirt,14.0
660,low,beige,women,top,14.0
661,low,beige,women,dress,15.0
662,low,beige,women,tshirt,17.5
663,low,beige,women,dress,18.0
664,low,beige,women,dress,23.0
665,low,beige,women,dress,23.5
666,low,beige,women,tshirt,26.5
667,low,beige,women,dress,27.0
668,low,beige,women,dress,27.0
669,low,beige,women,dress,29.5
670,low,beige,women,dress,31.0
671,low,beige,women,dress,31.49
672,low,beige,women,dress,36.0
673,low,beige,women,dress,36.0
674,low,beige,women,dress,41.0
675,low,beige,women,dress,42.0
676,low,white,women,tshirt,5.5
677,low,white,women,tshirt,6.0
678,low,white,women,tshirt,13.0
679,low,white,women,top,15.0
680,low,white,women,dress,16.79
681,low,white,women,tshirt,20.0
682,low,white,women,dress,21.0
683,low,white,women,dress,23.0
684,low,white,women,dress,27.5
685,low,white,women,dress,30.0
686,low,white,women,dress,34.0
687,low,gray,women,dress,13.5
688,low,gray,women,dress,18.5
689,low,gray,women,dress,21.0
690,low,gray,women,dress,21.5
691,low,gray,women,tshirt,22.0
692,low,brown,women,top,10.0
693,low,brown,women,top,11.0
694,low,brown,women,dress,13.5
695,low,brown,women,top,14.0
696,low,brown,women,dress,15.0
697,low,brown,women,tshirt,16.09
698,low,brown,women,top,17.59
699,low,brown,women,dress,20.5
700,low,brown,women,dress,20.5
701,low,brown,women,dress,23.5
702,low,brown,women,dress,24.0
703,low,brown,women,tshirt,24.5
704,low,brown,women,dress,26.5
705,low,brown,women,dress,30.5
706,low,brown,women,dress,34.0
707,low,brown,women,dress,36.0
708,low,brown,women,dress,40.0
709,low,purple,women,tshirt,11.5
710,low,purple,women,dress,14.5
711,low,purple,women,dress,14.5
712,low,purple,women,dress,28.5
713,low,purple,women,dress,31.5
714,low,purple,women,dress,33.0
715,low,purple,women,dress,41.5
716,low,multicolor,women,top,13.0
717,low,multicolor,women,dress,13.5
718,low,multicolor,women,dress,14.5
719,low,multicolor,women,dress,15.74
720,low,multicolor,women,dress,17.0
721,low,multicolor,women,dress,17.0
722,low,multicolor,women,dress,17.5
723,low,multicolor,women,dress,17.5
724,low,multicolor,women,dress,18.0
725,low,multicolor,women,dress,18.5
726,low,multicolor,women,dress,19.5
727,low,multicolor,women,dress,20.0
728,low,multicolor,women,dress,20.5
729,low,multicolor,women,dress,20.69
730,low,multicolor,women,dress,21.0
731,low,multicolor,women,dress,21.0
732,low,multicolor,women,dress,21.5
733,low,multicolor,women,dress,22.5
734,low,multicolor,women,dress,23.5
735,low,multicolor,women,dress,23.99
736,low,multicolor,women,dress,24.0
737,low,multicolor,women,dress,24.99
738,low,multicolor,women,dress,26.5
739,low,multicolor,women,dress,27.0
740,low,multicolor,women,dress,28.5
741,low,multicolor,women,dress,28.5
742,low,multicolor,women,dress,29.0
743,low,multicolor,women,dress,29.0
744,low,multicolor,women,dress,29.0
745,low,multicolor,women,dress,29.0
746,low,multicolor,women,dress,29.5
747,low,multicolor,women,dress,29.5
748,low,multicolor,women,dress,30.0
749,low,multicolor,women,dress,30.5
750,low,multicolor,women,dress,31.5
751,low,multicolor,women,dress,31.5
752,low,multicolor,women,dress,31.5
753,low,multicolor,women,dress,31.5
754,low,multicolor,women,dress,32.5
755,low,multicolor,women,dress,34.5
756,low,multicolor,women,dress,35.0
757,low,multicolor,women,dress,36.0
758,low,multicolor,women,dress,38.0
759,low,multicolor,women,dress,44.0
760,low,orange,women,dress,27.49
761,low,orange,women,dress,29.0
762,low,black,women,tshirt,10.5
763,low,black,women,tshirt,12.0
764,low,black,women,tshirt,13.0
765,low,black,women,top,13.0
766,low,black,women,dress,13.5
767,low,black,women,dress,13.5
768,low,black,women,top,14.0
769,low,black,women,dress,14.0
770,low,black,women,dress,14.5
771,low,black,women,dress,14.5
772,low,black,women,dress,16.5
773,low,black,women,dress,17.0
774,low,black,women,dress,17.0
775,low,black,women,dress,17.0
776,low,black,women,top,17.5
777,low,black,women,dress,18.0
778,low,black,women,dress,18.0
779,low,black,women,dress,18.5
780,low,black,women,top,19.0
781,low,black,women,dress,19.24
782,low,black,women,dress,19.99
783,low,black,women,dress,20.0
784,low,black,women,dress,21.0
785,low,black,women,dress,21.0
786,low,black,women,dress,23.5
787,low,black,women,dress,24.0
788,low,black,women,dress,24.0
789,low,black,women,tshirt,24.5
790,low,black,women,dress,24.5
791,low,black,women,dress,25.0
792,low,black,women,dress,25.0
793,low,black,women,dress,26.0
794,low,black,women,dress,26.5
795,low,black,women,dress,26.5
796,low,black,women,tshirt,27.0
797,low,black,women,dress,27.0
798,low,black,women,dress,27.0
799,low,black,women,dress,27.0
800,low,black,women,dress,28.0
801,low,black,women,dress,28.0
802,low,black,women,dress,28.5
803,low,black,women,dress,29.0
